FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID,action_taken_date,company_name_clean,is_warning_letter,is_device,is_drug,is_biologic,is_medtech_pharma
3007618410,Valley View Milling LLC,Kansas,United States,Veterinary,05/17/2022,Warning Letter,626198,2022-05-17,Valley View Milling LLC,True,False,False,False,False
3007181255,Ohio Farms Packing Company LTD,Ohio,United States,Veterinary,05/17/2022,Warning Letter,628623,2022-05-17,Ohio Farms Packing Company LTD,True,False,False,False,False
3003828908,"Quarryville Herd Health Associates, LTD",Pennsylvania,United States,Veterinary,05/17/2022,Warning Letter,628623,2022-05-17,"Quarryville Herd Health Associates, LTD",True,False,False,False,False
3006169119,Ronnie L. Weyandt Livestock,Pennsylvania,United States,Veterinary,05/17/2022,Warning Letter,628623,2022-05-17,Ronnie L. Weyandt Livestock,True,False,False,False,False
3014068680,"Yippee Farms, LLC",Pennsylvania,United States,Veterinary,05/17/2022,Warning Letter,628623,2022-05-17,"Yippee Farms, LLC",True,False,False,False,False
1815692,Abbott Laboratories,Michigan,United States,Food/Cosmetics,05/16/2022,Injunction,363,2022-05-16,Abbott Laboratories,False,False,False,False,False
3020417654,Equine Podiatry Solutions LLC,Georgia,United States,Veterinary,05/16/2022,Warning Letter,633259,2022-05-16,Equine Podiatry Solutions LLC,True,False,False,False,False
3013618954,KRISHNA TRADING LLC,Illinois,United States,Food/Cosmetics,05/13/2022,Warning Letter,628821,2022-05-13,KRISHNA TRADING LLC,True,False,False,False,False
1000125638,Genlabs Corporation,California,United States,Drugs,05/12/2022,Warning Letter,625479,2022-05-12,Genlabs Corporation,True,False,True,False,True
3014743216,La Ilusion Fresh Guava Inc.,Illinois,United States,Food/Cosmetics,05/12/2022,Warning Letter,631141,2022-05-12,La Ilusion Fresh Guava Inc.,True,False,False,False,False
2083633,Colorful Products Corporation,California,United States,Drugs,05/11/2022,Warning Letter,624415,2022-05-11,Colorful Products Corporation,True,False,True,False,True
3000718936,Greenfield Produce Imports,California,United States,Food/Cosmetics,05/11/2022,Warning Letter,629152,2022-05-11,Greenfield Produce Imports,True,False,False,False,False
3012184815,"Coastal Fresh Farms, Inc.",California,United States,Food/Cosmetics,05/11/2022,Warning Letter,629333,2022-05-11,"Coastal Fresh Farms, Inc.",True,False,False,False,False
3009490090,"ZHOUSHAN HAICHANG FOOD CO.,LTD.",-,China,Food/Cosmetics,05/09/2022,Warning Letter,630966,2022-05-09,"ZHOUSHAN HAICHANG FOOD CO.,LTD.",True,False,False,False,False
3004271253,Marindustrias S.A. de C.V.,-,Mexico,Food/Cosmetics,05/09/2022,Warning Letter,631579,2022-05-09,Marindustrias S.A. de C.V.,True,False,False,False,False
3011235018,Talisman LLC dba American Metabolix,Texas,United States,Food/Cosmetics,05/05/2022,Warning Letter,621839,2022-05-05,Talisman LLC dba American Metabolix,True,False,False,False,False
3020981313,Full Strength Marketing,California,United States,Food/Cosmetics,05/05/2022,Warning Letter,622050,2022-05-05,Full Strength Marketing,True,False,False,False,False
3020981322,"Exclusive Nutrition Products, LLC",Colorado,United States,Food/Cosmetics,05/05/2022,Warning Letter,622053,2022-05-05,"Exclusive Nutrition Products, LLC",True,False,False,False,False
3020981962,Advanced Nutritional Supplements LLC,Pennsylvania,United States,Food/Cosmetics,05/05/2022,Warning Letter,622055,2022-05-05,Advanced Nutritional Supplements LLC,True,False,False,False,False
3020981982,Centurion Labz,Pennsylvania,United States,Food/Cosmetics,05/05/2022,Warning Letter,622055,2022-05-05,Centurion Labz,True,False,False,False,False
3015134883,Performax Labs,California,United States,Food/Cosmetics,05/05/2022,Warning Letter,622337,2022-05-05,Performax Labs,True,False,False,False,False
3009478037,Complete Nutrition,Nebraska,United States,Food/Cosmetics,05/05/2022,Warning Letter,622373,2022-05-05,Complete Nutrition,True,False,False,False,False
3017711587,"Max One Nutrition, LLC",South Dakota,United States,Food/Cosmetics,05/05/2022,Warning Letter,622401,2022-05-05,"Max One Nutrition, LLC",True,False,False,False,False
1052277,"Nutritional Sales and Customer Service, LLC",Florida,United States,Food/Cosmetics,05/05/2022,Warning Letter,622403,2022-05-05,"Nutritional Sales and Customer Service, LLC",True,False,False,False,False
1000114049,"Glanbia Performance Nutrition, Inc",Florida,United States,Food/Cosmetics,05/05/2022,Warning Letter,622404,2022-05-05,"Glanbia Performance Nutrition, Inc",True,False,False,False,False
3011578175,Next Level Athletics Dba Nla Per,Nevada,United States,Food/Cosmetics,05/05/2022,Warning Letter,622404,2022-05-05,Next Level Athletics Dba Nla Per,True,False,False,False,False
3017181596,Steel Supplements Inc,Florida,United States,Food/Cosmetics,05/05/2022,Warning Letter,622405,2022-05-05,Steel Supplements Inc,True,False,False,False,False
3011020174,Ironmag Labs,Nevada,United States,Food/Cosmetics,05/05/2022,Warning Letter,622504,2022-05-05,Ironmag Labs,True,False,False,False,False
3012424468,Las Dos Californias Inc DBA Dulceria los Cuates,California,United States,Food/Cosmetics,05/05/2022,Warning Letter,625844,2022-05-05,Las Dos Californias Inc DBA Dulceria los Cuates,True,False,False,False,False
3020449945,ATLRx Inc.,Georgia,United States,Drugs,05/04/2022,Warning Letter,618341,2022-05-04,ATLRx Inc.,True,False,True,False,True
3020462698,Delta 8 Hemp,California,United States,Drugs,05/04/2022,Warning Letter,618368,2022-05-04,Delta 8 Hemp,True,False,True,False,True
3020496299,BioMD Plus LLC,Georgia,United States,Drugs,05/04/2022,Warning Letter,618460,2022-05-04,BioMD Plus LLC,True,False,True,False,True
3020522574,"M Six Labs, Inc.",Wisconsin,United States,Drugs,05/04/2022,Warning Letter,618701,2022-05-04,"M Six Labs, Inc.",True,False,True,False,True
3020522574,"M Six Labs, Inc.",Wisconsin,United States,Food/Cosmetics,05/04/2022,Warning Letter,618701,2022-05-04,"M Six Labs, Inc.",True,False,False,False,False
3017888878,Specialty Process Labs LLC,Arizona,United States,Drugs,05/04/2022,Warning Letter,624281,2022-05-04,Specialty Process Labs LLC,True,False,True,False,True
3018097746,Kingdom Harvest,North Carolina,United States,Drugs,05/04/2022,Warning Letter,625058,2022-05-04,Kingdom Harvest,True,False,True,False,True
3012280220,"Diaz and Son Investments, LLC",Texas,United States,Food/Cosmetics,05/04/2022,Warning Letter,627330,2022-05-04,"Diaz and Son Investments, LLC",True,False,False,False,False
3004254552,Hainan Golden Spring Foods Co. Ltd.,-,China,Food/Cosmetics,05/04/2022,Warning Letter,629972,2022-05-04,Hainan Golden Spring Foods Co. Ltd.,True,False,False,False,False
3008882975,A.N.N. Imports LLC,California,United States,Food/Cosmetics,05/02/2022,Warning Letter,626441,2022-05-02,A.N.N. Imports LLC,True,False,False,False,False
3015781135,"David Cosmetic Co., Ltd.",-,South Korea,Drugs,05/02/2022,Warning Letter,627408,2022-05-02,"David Cosmetic Co., Ltd.",True,False,True,False,True
3009802855,ABJ Grocers LLC dba Subhlaxmi Grocers,Texas,United States,Food/Cosmetics,05/02/2022,Warning Letter,628829,2022-05-02,ABJ Grocers LLC dba Subhlaxmi Grocers,True,False,False,False,False
3008391301,"DLG Naturals, Inc.",Wisconsin,United States,Food/Cosmetics,04/28/2022,Warning Letter,622277,2022-04-28,"DLG Naturals, Inc.",True,False,False,False,False
3005142476,Allure Foods Llc,New York,United States,Food/Cosmetics,04/28/2022,Warning Letter,625478,2022-04-28,Allure Foods Llc,True,False,False,False,False
3008483424,Russ Davis Wholesale Inc,Minnesota,United States,Food/Cosmetics,04/28/2022,Warning Letter,628195,2022-04-28,Russ Davis Wholesale Inc,True,False,False,False,False
3009069475,El Dorado Imports Inc,Texas,United States,Food/Cosmetics,04/26/2022,Warning Letter,626870,2022-04-26,El Dorado Imports Inc,True,False,False,False,False
3012743405,TRIPLE J FRESH LLC,Texas,United States,Food/Cosmetics,04/25/2022,Warning Letter,627680,2022-04-25,TRIPLE J FRESH LLC,True,False,False,False,False
3011868173,"MCACO,  LTD",Texas,United States,Food/Cosmetics,04/22/2022,Warning Letter,624606,2022-04-22,"MCACO, LTD",True,False,False,False,False
3002664348,J.B Evans Farms Inc,Texas,United States,Veterinary,04/22/2022,Warning Letter,625841,2022-04-22,J.B Evans Farms Inc,True,False,False,False,False
3012895507,KLEENHANZ LLC,Texas,United States,Drugs,04/20/2022,Warning Letter,605499,2022-04-20,KLEENHANZ LLC,True,False,True,False,True
3009840089,Plastikon Healthcare LLC,Kansas,United States,Drugs,04/20/2022,Warning Letter,622560,2022-04-20,Plastikon Healthcare LLC,True,False,True,False,True
3009095423,Miami University,Ohio,United States,Drugs,04/20/2022,Warning Letter,623494,2022-04-20,Miami University,True,False,True,False,True
3013357852,C R Supplements LLC,Idaho,United States,Food/Cosmetics,04/20/2022,Warning Letter,624651,2022-04-20,C R Supplements LLC,True,False,False,False,False
3005017292,Thai Union Group PLC,-,Thailand,Food/Cosmetics,04/20/2022,Warning Letter,630100,2022-04-20,Thai Union Group PLC,True,False,False,False,False
3016706196,"Guangzhou Zhongkebaishi Health Industry Co., Ltd.",-,China,Drugs,04/19/2022,Warning Letter,613267,2022-04-19,"Guangzhou Zhongkebaishi Health Industry Co., Ltd.",True,False,True,False,True
3016866993,Fresh Farms LLC,California,United States,Drugs,04/19/2022,Warning Letter,623723,2022-04-19,Fresh Farms LLC,True,False,True,False,True
3018101540,Age Management Institute Santa Barbara,California,United States,Drugs,04/18/2022,Warning Letter,625261,2022-04-18,Age Management Institute Santa Barbara,True,False,True,False,True
3014329153,"Fres Co, LLC",New York,United States,Food/Cosmetics,04/18/2022,Warning Letter,627216,2022-04-18,"Fres Co, LLC",True,False,False,False,False
3013443567,Froggy's Fog LLC,Tennessee,United States,Drugs,04/15/2022,Warning Letter,623283,2022-04-15,Froggy's Fog LLC,True,False,True,False,True
3007516001,SCO Koladen LLC,California,United States,Food/Cosmetics,04/14/2022,Warning Letter,629661,2022-04-14,SCO Koladen LLC,True,False,False,False,False
2242327,"Cetylite Industries, Inc.",New Jersey,United States,Drugs,04/13/2022,Warning Letter,622823,2022-04-13,"Cetylite Industries, Inc.",True,False,True,False,True
3003588086,7333 LLC,Washington,United States,Food/Cosmetics,04/13/2022,Warning Letter,625974,2022-04-13,7333 LLC,True,False,False,False,False
3021386591,AMBI Enterprises LLC,Maryland,United States,Drugs,04/13/2022,Warning Letter,628367,2022-04-13,AMBI Enterprises LLC,True,False,True,False,True
2023611,Clinical Formula LLC,California,United States,Drugs,04/13/2022,Warning Letter,628372,2022-04-13,Clinical Formula LLC,True,False,True,False,True
3021422150,Elements Brands Inc.,North Carolina,United States,Drugs,04/13/2022,Warning Letter,628380,2022-04-13,Elements Brands Inc.,True,False,True,False,True
3008062835,Genomma Lab Usa Inc,Texas,United States,Drugs,04/13/2022,Warning Letter,628381,2022-04-13,Genomma Lab Usa Inc,True,False,True,False,True
3015200875,TRUE EARTH HEALTH PRODUCTS,New York,United States,Drugs,04/13/2022,Warning Letter,628383,2022-04-13,TRUE EARTH HEALTH PRODUCTS,True,False,True,False,True
3009687949,Skin Authority,California,United States,Drugs,04/13/2022,Warning Letter,628385,2022-04-13,Skin Authority,True,False,True,False,True
3021385926,Ultimark Products LLC,Pennsylvania,United States,Drugs,04/13/2022,Warning Letter,628389,2022-04-13,Ultimark Products LLC,True,False,True,False,True
3021418490,"M&M Beauty and Wellness, LLC",Iowa,United States,Drugs,04/13/2022,Warning Letter,628392,2022-04-13,"M&M Beauty and Wellness, LLC",True,False,True,False,True
3021386595,Skin PS Brands,California,United States,Drugs,04/13/2022,Warning Letter,628396,2022-04-13,Skin PS Brands,True,False,True,False,True
3021071752,SkinPro International,Florida,United States,Drugs,04/13/2022,Warning Letter,628398,2022-04-13,SkinPro International,True,False,True,False,True
1000149923,"Neoteric Cosmetics, Incorporated",Colorado,United States,Drugs,04/13/2022,Warning Letter,628399,2022-04-13,"Neoteric Cosmetics, Incorporated",True,False,True,False,True
3021618493,Balshi,Florida,United States,Drugs,04/13/2022,Warning Letter,628402,2022-04-13,Balshi,True,False,True,False,True
3009946959,"W.S. Badger Company, Inc.",New Hampshire,United States,Drugs,04/12/2022,Warning Letter,622318,2022-04-12,"W.S. Badger Company, Inc.",True,False,True,False,True
3013689405,Alymar LLC,Texas,United States,Food/Cosmetics,04/12/2022,Warning Letter,626418,2022-04-12,Alymar LLC,True,False,False,False,False
3012030543,"Brigham and Women's Hospital, Inc., The",Massachusetts,United States,Drugs,04/11/2022,Warning Letter,623476,2022-04-11,"Brigham and Women's Hospital, Inc., The",True,False,True,False,True
3015916872,GLOBAL IMPORTS INC,Texas,United States,Food/Cosmetics,04/11/2022,Warning Letter,626682,2022-04-11,GLOBAL IMPORTS INC,True,False,False,False,False
3021477338,Sensory Cloud,Massachusetts,United States,Drugs,04/06/2022,Warning Letter,628897,2022-04-06,Sensory Cloud,True,False,True,False,True
3021350094,"CofixRX, LLC",Michigan,United States,Drugs,04/05/2022,Warning Letter,626860,2022-04-05,"CofixRX, LLC",True,False,True,False,True
3019794456,"Daniel C. Tarquinio, DO",Georgia,United States,Drugs,04/05/2022,Warning Letter,630976,2022-04-05,"Daniel C. Tarquinio, DO",True,False,True,False,True
1941150,"Nice-Pak Products, LLC",Missouri,United States,Drugs,03/31/2022,Warning Letter,622087,2022-03-31,"Nice-Pak Products, LLC",True,False,True,False,True
3014015976,"Verde Cosmetic Labs, LLC",California,United States,Drugs,03/31/2022,Warning Letter,622534,2022-03-31,"Verde Cosmetic Labs, LLC",True,False,True,False,True
3014623896,Osteolife Biomedical I LLC,Florida,United States,Biologics,03/31/2022,Warning Letter,626889,2022-03-31,Osteolife Biomedical I LLC,True,False,False,True,True
1000121624,"Bravo Packing, Inc.",New Jersey,United States,Veterinary,03/28/2022,Injunction,359,2022-03-28,"Bravo Packing, Inc.",False,False,False,False,False
3011219618,Logix Biosciences Inc.,California,United States,Drugs,03/28/2022,Warning Letter,621656,2022-03-28,Logix Biosciences Inc.,True,False,True,False,True
3005485631,Lecs Usa Inc,California,United States,Food/Cosmetics,03/28/2022,Warning Letter,623164,2022-03-28,Lecs Usa Inc,True,False,False,False,False
3008394863,Bhan Kanom Thai Inc.,California,United States,Food/Cosmetics,03/28/2022,Warning Letter,625822,2022-03-28,Bhan Kanom Thai Inc.,True,False,False,False,False
3010140870,Madras Groceries,California,United States,Food/Cosmetics,03/28/2022,Warning Letter,626403,2022-03-28,Madras Groceries,True,False,False,False,False
3021632769,Greenway Herbal Products LLC,Tennessee,United States,Drugs,03/28/2022,Warning Letter,627042,2022-03-28,Greenway Herbal Products LLC,True,False,True,False,True
3021632117,CBD Social,South Carolina,United States,Drugs,03/28/2022,Warning Letter,627044,2022-03-28,CBD Social,True,False,True,False,True
3013917986,"Functional Remedies Synchronicity, LLC",Colorado,United States,Drugs,03/28/2022,Warning Letter,627208,2022-03-28,"Functional Remedies Synchronicity, LLC",True,False,True,False,True
3021644020,Cureganics,California,United States,Drugs,03/28/2022,Warning Letter,627288,2022-03-28,Cureganics,True,False,True,False,True
3021656045,Nature's Highway,North Carolina,United States,Drugs,03/28/2022,Warning Letter,627304,2022-03-28,Nature's Highway,True,False,True,False,True
3021646825,Heaven's Organics LLC,Florida,United States,Drugs,03/28/2022,Warning Letter,627359,2022-03-28,Heaven's Organics LLC,True,False,True,False,True
3021736332,UPSY LLC,Rhode Island,United States,Drugs,03/28/2022,Warning Letter,627962,2022-03-28,UPSY LLC,True,False,True,False,True
3000203462,Agropharma Laboratories Inc.,Puerto Rico,United States,Drugs,03/25/2022,Warning Letter,623475,2022-03-25,Agropharma Laboratories Inc.,True,False,True,False,True
3012356277,Iodine Products Inc,Florida,United States,Drugs,03/25/2022,Warning Letter,628296,2022-03-25,Iodine Products Inc,True,False,True,False,True
1720694,"Northeast Seafood Products, Incorporated",Colorado,United States,Food/Cosmetics,03/24/2022,Warning Letter,621620,2022-03-24,"Northeast Seafood Products, Incorporated",True,False,False,False,False
3013176939,Applied Biological Laboratories Inc.,New York,United States,Drugs,03/24/2022,Warning Letter,627062,2022-03-24,Applied Biological Laboratories Inc.,True,False,True,False,True
3002835459,Med Shop Total Care Inc.,Texas,United States,Drugs,03/18/2022,Warning Letter,628182,2022-03-18,Med Shop Total Care Inc.,True,False,True,False,True
3014384422,"Vitae Enim Vitae Scientific, Inc.",California,United States,Drugs,03/17/2022,Warning Letter,620576,2022-03-17,"Vitae Enim Vitae Scientific, Inc.",True,False,True,False,True
3012029210,"Honey Feast, Inc.",Florida,United States,Food/Cosmetics,03/17/2022,Warning Letter,621651,2022-03-17,"Honey Feast, Inc.",True,False,False,False,False
3014686302,Dr Retter Ec Retter Wladyslaw,-,Poland,Drugs,03/16/2022,Warning Letter,619881,2022-03-16,Dr Retter Ec Retter Wladyslaw,True,False,True,False,True
3016927600,IOTECH INTERNATIONAL,Florida,United States,Drugs,03/15/2022,Warning Letter,617715,2022-03-15,IOTECH INTERNATIONAL,True,False,True,False,True
3003295752,Agroson's LLC,New York,United States,Food/Cosmetics,03/15/2022,Warning Letter,620490,2022-03-15,Agroson's LLC,True,False,False,False,False
3014905844,"DON'T RUN OUT, INC",New York,United States,Food/Cosmetics,03/15/2022,Warning Letter,626847,2022-03-15,"DON'T RUN OUT, INC",True,False,False,False,False
3003068822,"ULTRAtab Laboratories, Inc.",New York,United States,Drugs,03/14/2022,Warning Letter,620588,2022-03-14,"ULTRAtab Laboratories, Inc.",True,False,True,False,True
3014373428,Premier Trends LLC,New Jersey,United States,Drugs,03/14/2022,Warning Letter,621313,2022-03-14,Premier Trends LLC,True,False,True,False,True
