company_name_fda,normalized_name,n_letters,first_letter_date,last_letter_date,any_device_letter,any_drug_letter,any_biologic_letter,any_medtech_pharma,product_types
New Green Nutrition Inc,NEW GREEN NUTRITION,1,2021-10-14,2021-10-14,False,True,False,True,Drugs
New Horizons LTD,NEW HORIZONS,1,2009-11-17,2009-11-17,False,True,False,True,Drugs
New Leaf Pharmaceuticals,NEW LEAF PHARMACEUTICALS,1,2020-12-22,2020-12-22,False,True,False,True,Drugs
"New Life Generation, Inc.",NEW LIFE GENERATION,1,2011-10-17,2011-10-17,False,False,True,True,Biologics
"New Life Medical Services, LLC",NEW LIFE MEDICAL SERVICES,1,2025-09-24,2025-09-24,False,False,True,True,Biologics
New Life Pharma LLC,NEW LIFE PHARMA,1,2026-04-14,2026-04-14,False,True,False,True,Drugs
New May King Plastic Ltd,NEW MAY KING PLASTIC,1,2015-04-13,2015-04-13,True,False,False,True,Devices
"New Mexico Lions Sight Conservation Foundation, Inc.",NEW MEXICO LIONS SIGHT CONSERVATION FOUNDATION,1,2024-06-21,2024-06-21,False,False,True,True,Biologics
New Vision Pharmaceuticals LLC,NEW VISION PHARMACEUTICALS,1,2019-11-06,2019-11-06,False,True,False,True,Drugs
New Vitalis Pharmacy LLC,NEW VITALIS PHARMACY,1,2022-05-18,2022-05-18,False,True,False,True,Drugs
NewSelf,NEWSELF,1,2026-02-20,2026-02-20,False,True,False,True,Drugs
Newman Clinic PLLC,NEWMAN CLINIC PLLC,1,2026-02-20,2026-02-20,False,True,False,True,Drugs
"Newman Lasik Centers, LLC",NEWMAN LASIK CENTERS,1,2011-12-16,2011-12-16,True,False,False,True,Devices
"Newton Laboratories, Inc.",NEWTON LABORATORIES,1,2019-04-23,2019-04-23,False,True,False,True,Drugs
"Nexera Medical, Inc.",NEXERA MEDICAL,2,2009-05-11,2012-10-16,True,False,False,True,Devices
Nexlife Inc.,NEXLIFE,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
"Next Science, LLC",NEXT SCIENCE,1,2025-02-21,2025-02-21,True,False,False,True,Devices
"Nice-Pak Products, LLC",NICE PAK PRODUCTS,1,2022-03-31,2022-03-31,False,True,False,True,Drugs
"Nicola M. Spirtos, MD",NICOLA M SPIRTOS MD,1,2009-01-03,2009-01-03,False,True,False,True,Drugs
Nidek Medical Products Inc,NIDEK MEDICAL PRODUCTS,1,2009-01-20,2009-01-20,True,False,False,True,Devices
"Nidek, Inc.",NIDEK,1,2014-08-08,2014-08-08,True,False,False,True,Devices
"Nihon Kohden Digital Health Solutions, LLC.",NIHON KOHDEN DIGITAL HEALTH SOLUTIONS,1,2026-06-15,2026-06-15,True,False,False,True,Devices
"Nikkiso Medical America, Inc",NIKKISO MEDICAL AMERICA,1,2021-05-07,2021-05-07,True,False,False,True,Devices
"NingBo Huize Commodity Co.,Ltd.",NINGBO HUIZE COMMODITY,1,2019-08-02,2019-08-02,False,True,False,True,Drugs
"Ningbo BST Clean and Care Products Co., Ltd",NINGBO BST CLEAN AND CARE PRODUCTS,1,2019-11-27,2019-11-27,False,True,False,True,Drugs
"Ningbo Poplar Daily-Use Commodity Co, Ltd",NINGBO POPLAR DAILY USE COMMODITY,1,2024-02-06,2024-02-06,False,True,False,True,Drugs
"Ningbo Pulisi Daily Chemical Products Co., Ltd",NINGBO PULISI DAILY CHEMICAL PRODUCTS,1,2019-08-13,2019-08-13,False,True,False,True,Drugs
"Ningbo Riway Industrial Co., Ltd.",NINGBO RIWAY INDUSTRIAL,1,2025-04-30,2025-04-30,False,True,False,True,Drugs
"Ningbo Smart Pharmaceutical Co., Ltd.",NINGBO SMART PHARMACEUTICAL,1,2011-03-30,2011-03-30,False,True,False,True,Drugs
"Nippon Fine Chemical Co., Ltd.",NIPPON FINE CHEMICAL,1,2016-09-27,2016-09-27,False,True,False,True,Drugs
"Nissei Precision Instruments (Suzhou) Co., LTD",NISSEI PRECISION INSTRUMENTS SUZHOU,1,2012-10-10,2012-10-10,True,False,False,True,Devices
"Nitrox, Inc.",NITROX,1,2010-07-26,2010-07-26,False,True,False,True,Drugs
"Nobel Laboratories, LLC",NOBEL LABORATORIES,1,2010-10-21,2010-10-21,False,True,False,True,Drugs
Nobilus Ent Oddzial Kutno,NOBILUS ENT ODDZIAL KUTNO,1,2012-03-07,2012-03-07,False,True,False,True,Drugs
"Noble Anesthesia-Air, Inc.",NOBLE ANESTHESIA AIR,1,2012-09-12,2012-09-12,True,False,False,True,Devices
"Nobles Medical Technology, II",NOBLES MEDICAL TECHNOLOGY II,1,2024-01-26,2024-01-26,True,False,False,True,Devices
Noetic Nutraceuticals,NOETIC NUTRACEUTICALS,1,2020-05-15,2020-05-15,False,True,False,True,Drugs
"Noli Oil, LLC",NOLI OIL,1,2019-11-22,2019-11-22,False,True,False,True,Drugs
"Noli R. Zosa, MD",NOLI R ZOSA MD,1,2009-06-16,2009-06-16,False,True,False,True,Drugs
"Nomax, Inc.",NOMAX,1,2016-12-15,2016-12-15,True,False,False,True,Devices
"Non-Invasive Monitoring Systems, Inc.",NON INVASIVE MONITORING SYSTEMS,1,2011-03-18,2011-03-18,True,False,False,True,Devices
Norland At Swissray,NORLAND AT SWISSRAY,1,2012-01-04,2012-01-04,True,False,False,True,Devices
Nortec Quimica SA,NORTEC QUIMICA,1,2022-12-08,2022-12-08,False,True,False,True,Drugs
"North American Custom Laboratories, LLC dba FarmaKeio Superior Custom Compounding",NORTH AMERICAN CUSTOM LABORATORIES FARMAKEIO SUPERIOR CUSTOM COMPOUNDING,1,2022-11-18,2022-11-18,False,True,False,True,Drugs
North American Diagnostics,NORTH AMERICAN DIAGNOSTICS,1,2022-12-27,2022-12-27,True,False,False,True,Devices
North Coast Biologics,NORTH COAST BIOLOGICS,1,2020-05-21,2020-05-21,False,False,True,True,Biologics
North Isle Wellness Center,NORTH ISLE WELLNESS CENTER,1,2020-06-19,2020-06-19,False,True,False,True,Drugs
North Memorial Medical Center IRB,NORTH MEMORIAL MEDICAL CENTER IRB,1,2010-06-24,2010-06-24,True,False,False,True,Devices
Northern Digital Inc.,NORTHERN DIGITAL,1,2013-07-24,2013-07-24,True,False,False,True,Devices
Northern VA Compounders PLLC,NORTHERN VA COMPOUNDERS PLLC,1,2024-04-12,2024-04-12,False,True,False,True,Drugs
"Nose Slap, LLC",NOSE SLAP,2,2023-04-24,2023-04-24,False,True,False,True,Drugs
Not For Profit Hospital Corp. dba United Medical Center,NOT FOR PROFIT HOSPITAL UNITED MEDICAL CENTER,1,2012-05-04,2012-05-04,True,False,False,True,Devices
"Notarika, S.A. de C.V.",NOTARIKA S A DE C V,1,2021-10-07,2021-10-07,False,True,False,True,Drugs
"Noticias Mexico Hoy Grupo Multimedia, S.A. de C.V.",NOTICIAS MEXICO HOY GRUPO MULTIMEDIA S A DE C V,1,2022-06-27,2022-06-27,False,True,False,True,Drugs
"Nouritress Hair Products, LLC",NOURITRESS HAIR PRODUCTS,1,2013-04-25,2013-04-25,True,False,False,True,Devices
"Nouryon Chemicals, S.A. de C.V.",NOURYON CHEMICALS S A DE C V,1,2011-11-16,2011-11-16,False,True,False,True,Drugs
Nova Botanix LTD dba Cana BD,NOVA BOTANIX CANA BD,1,2020-04-16,2020-04-16,False,True,False,True,Drugs
Nova Computers dba Nova Tech Gadgets,NOVA COMPUTERS NOVA TECH GADGETS,1,2009-05-14,2009-05-14,True,False,False,True,Devices
Nova Homeopathic Therapeutics Inc,NOVA HOMEOPATHIC THERAPEUTICS,1,2017-09-01,2017-09-01,False,True,False,True,Drugs
"Nova Products, Inc.",NOVA PRODUCTS,1,2014-09-26,2014-09-26,False,True,False,True,Drugs
NovaLung Gmbh,NOVALUNG,1,2012-04-02,2012-04-02,True,False,False,True,Devices
NovaRx,NOVARX,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
Novacyl (Thailand) Ltd.,NOVACYL THAILAND,1,2015-03-02,2015-03-02,False,True,False,True,Drugs
"Novacyl Wuxi Pharmaceutical Co., Ltd.",NOVACYL WUXI PHARMACEUTICAL,1,2014-12-19,2014-12-19,False,True,False,True,Drugs
Novartis Oncology,NOVARTIS ONCOLOGY,1,2010-04-21,2010-04-21,False,True,False,True,Drugs
Novartis Pharma AG,NOVARTIS PHARMA,1,2011-11-18,2011-11-18,False,True,False,True,Drugs
Novastep,NOVASTEP,1,2016-07-28,2016-07-28,True,False,False,True,Devices
"Novel Laboratories, Inc. d.b.a Lupin Somerset",NOVEL LABORATORIES D B A LUPIN SOMERSET,1,2021-06-11,2021-06-11,False,True,False,True,Drugs
"Novid Group, Inc",NOVID,1,2023-12-07,2023-12-07,False,True,False,True,Drugs
"Nowcos Co., Ltd.",NOWCOS,1,2018-02-14,2018-02-14,False,True,False,True,Drugs
Nowrez & Ismail Shukri Company,NOWREZ AND ISMAIL SHUKRI,1,2024-07-11,2024-07-11,False,True,False,True,Drugs
"Nox Bellcow Cosmetics Co., Ltd.",NOX BELLCOW COSMETICS,1,2018-05-09,2018-05-09,False,True,False,True,Drugs
NuCare Pharmaceuticals Inc,NUCARE PHARMACEUTICALS,1,2019-09-27,2019-09-27,False,True,False,True,Drugs
NuCare Pharmacy a/k/a CanadaDrugs.com,NUCARE PHARMACY A K A CANADADRUGS COM,1,2012-09-18,2012-09-18,False,True,False,True,Drugs
"NuGeneration Technologies, LLC",NUGENERATION TECHNOLOGIES,1,2023-03-13,2023-03-13,False,True,False,True,Drugs
NuSil Technology LLC,NUSIL TECHNOLOGY,1,2012-03-23,2012-03-23,False,True,False,True,Drugs
NuVida Medical LLC,NUVIDA MEDICAL,1,2025-09-04,2025-09-04,False,False,True,True,Biologics
"Nuance Health, LLC",NUANCE HEALTH,1,2020-06-26,2020-06-26,False,True,False,True,Drugs
"Nubratori, Inc",NUBRATORI,1,2025-01-22,2025-01-22,False,True,False,True,Drugs
Nurettin Yagmur Bokurt,NURETTIN YAGMUR BOKURT,1,2016-06-02,2016-06-02,False,True,False,True,Drugs
"Nurse Assist, LLC",NURSE ASSIST,2,2011-10-21,2017-05-08,True,False,False,True,Devices
Nutra Pure LLC,NUTRA PURE,1,2019-03-28,2019-03-28,False,True,False,True,Drugs
"Nutri-Fusion Systems, Inc.",NUTRI FUSION SYSTEMS,1,2011-11-28,2011-11-28,False,True,False,True,Drugs
Nutrishare Inc,NUTRISHARE,1,2018-01-16,2018-01-16,False,True,False,True,Drugs
Nutrishop of Brick Inc.,NUTRISHOP OF BRICK,2,2014-06-05,2017-02-24,False,True,False,True,Drugs; Food/Cosmetics
Nuvo Life Health,NUVO LIFE HEALTH,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Nuvolase Inc.,NUVOLASE,1,2014-05-08,2014-05-08,True,False,False,True,Devices
"O'Barr, Thomas MD",O BARR THOMAS MD,1,2010-09-30,2010-09-30,False,True,False,True,Drugs
"O3UV, LLC",O3UV,1,2025-07-07,2025-07-07,False,False,True,True,Biologics
OEM Systems Co. Ltd.,OEM SYSTEMS,1,2011-02-03,2011-02-03,True,False,False,True,Devices
"OHM Pharma, Inc.",OHM PHARMA,1,2019-11-19,2019-11-19,False,True,False,True,Drugs
"OKC Allergy Supplies, Inc.",OKC ALLERGY SUPPLIES,1,2013-09-04,2013-09-04,False,False,True,True,Biologics
OLYMPUS MEDICAL SYSTEMS CORP. Hinode Plant,OLYMPUS MEDICAL SYSTEMS HINODE PLANT,1,2023-03-15,2023-03-15,True,False,False,True,Devices
OLYMPUS TERUMO BIOMATERIALS CORP. MISHIMA FACTORY,OLYMPUS TERUMO BIOMATERIALS MISHIMA FACTORY,1,2010-02-25,2010-02-25,True,False,False,True,Devices
OMEGA ENGINEERING INC,OMEGA ENGINEERING,1,2021-03-04,2021-03-04,True,False,False,True,Devices
OMEZA LLC,OMEZA,1,2023-12-12,2023-12-12,False,True,False,True,Drugs
OMNI LENS PVT. LTD.,OMNI LENS,1,2024-10-02,2024-10-02,False,True,False,True,Drugs
OMNISENSE SYSTEMS PTE LTD,OMNISENSE SYSTEMS,1,2021-03-04,2021-03-04,True,False,False,True,Devices
ONTEX HYGIENEARTIKEL DEUTSCHLAND GMBH,ONTEX HYGIENEARTIKEL DEUTSCHLAND,1,2013-08-01,2013-08-01,True,False,False,True,Devices
OPGAL OPTRONIC INDUSTRIES LTD,OPGAL OPTRONIC INDUSTRIES,1,2021-03-04,2021-03-04,True,False,False,True,Devices
"OPTILASA, S.L.",OPTILASA S L,1,2010-11-29,2010-11-29,True,False,False,True,Devices
ORCHID LIFESCIENCES,ORCHID LIFESCIENCES,1,2023-08-03,2023-08-03,False,True,False,True,Drugs
ORTHOPEDIATRICS CANADA ULC,ORTHOPEDIATRICS CANADA ULC,1,2010-10-26,2010-10-26,True,False,False,True,Devices
"OSANG Healthcare CO., LTD.",OSANG HEALTHCARE,1,2014-07-10,2014-07-10,True,False,False,True,Devices
OSRX Inc.,OSRX,1,2025-04-23,2025-04-23,False,True,False,True,Drugs
OXYGENETIX INSTITUTE INC,OXYGENETIX INSTITUTE,1,2023-12-06,2023-12-06,False,True,False,True,Drugs
Oakdell Compounding Pharmacy LLC,OAKDELL COMPOUNDING PHARMACY,2,2014-01-22,2014-05-27,False,True,False,True,Drugs
"Oasis Consumer Healthcare, LLC",OASIS CONSUMER HEALTHCARE,1,2013-02-11,2013-02-11,False,True,False,True,Drugs
"Oasis Medical, Inc.",OASIS MEDICAL,1,2025-07-15,2025-07-15,False,True,False,True,Drugs
"Obstetrics Gynecology, Ltd",OBSTETRICS GYNECOLOGY,1,2014-01-10,2014-01-10,True,False,False,True,Devices
Oclo Nanotechnology Science,OCLO NANOTECHNOLOGY SCIENCE,1,2021-05-27,2021-05-27,False,True,False,True,Drugs
OcluMed,OCLUMED,1,2023-09-11,2023-09-11,False,True,False,True,Drugs
Octapharma AB,OCTAPHARMA,1,2011-04-15,2011-04-15,False,False,True,True,Biologics
"Octapharma USA, Inc.",OCTAPHARMA,1,2012-05-17,2012-05-17,False,False,True,True,Biologics
"Oculo Plastik, Inc.",OCULO PLASTIK,1,2015-12-22,2015-12-22,True,False,False,True,Devices
Oertel Medical GmbH,OERTEL MEDICAL,1,2012-06-11,2012-06-11,True,False,False,True,Devices
Oeyama-Moto Medical Foundation,OEYAMA MOTO MEDICAL FOUNDATION,1,2016-04-07,2016-04-07,False,True,False,True,Drugs
"Oeyama-Moto-Medical Group Foundation, LLC",OEYAMA MOTO MEDICAL FOUNDATION,2,2016-03-29,2018-05-21,False,True,False,True,Drugs
"Oh So Clean, Inc. dba CleanWell Company",OH SO CLEAN CLEANWELL,2,2011-04-18,2011-04-18,False,True,False,True,Drugs
Ohio Medical Corporation,OHIO MEDICAL,1,2009-07-22,2009-07-22,True,False,False,True,Devices
"Ohm Laboratories, Inc.",OHM LABORATORIES,1,2009-12-21,2009-12-21,False,True,False,True,Drugs
"Okamoto Industries, Inc.",OKAMOTO INDUSTRIES,1,2015-11-23,2015-11-23,True,False,False,True,Devices
"Okamoto Rubber Products Co., Ltd.",OKAMOTO RUBBER PRODUCTS,2,2011-12-30,2020-02-14,True,False,False,True,Devices
"Oklahoma Respiratory Care, Inc.",OKLAHOMA RESPIRATORY CARE,1,2012-06-18,2012-06-18,False,True,False,True,Drugs
Olay LLC,OLAY,1,2009-04-24,2009-04-24,False,True,False,True,Drugs
Old Tiles Decor,OLD TILES DECOR,1,2023-01-30,2023-01-30,False,True,False,True,Drugs
"Old Tiles Wallpaper, LLC DBA Old Tiles Decor",OLD TILES WALLPAPER OLD TILES DECOR,1,2023-01-30,2023-01-30,False,True,False,True,Drugs
"Ology Bioservices, Inc.",OLOGY BIOSERVICES,1,2011-02-22,2011-02-22,True,False,False,True,Devices
Olympia Pharmaceuticals,OLYMPIA PHARMACEUTICALS,2,2014-02-18,2016-02-04,False,True,False,True,Drugs
Olympia Women's Health,OLYMPIA WOMEN S HEALTH,1,2013-04-24,2013-04-24,False,False,True,True,Biologics
Olympus Medical Systems Corporation,OLYMPUS MEDICAL SYSTEMS,3,2015-08-12,2022-12-12,True,False,False,True,Devices
Omarc Llc,OMARC,1,2012-03-27,2012-03-27,True,False,False,True,Devices
OmeCare Inc.,OMECARE,1,2021-07-26,2021-07-26,True,False,False,True,Devices
"Omega & Delta Co., Inc.",OMEGA AND DELTA,1,2022-11-02,2022-11-02,False,True,False,True,Drugs
Omega Laboratories Inc,OMEGA LABORATORIES,1,2009-02-09,2009-02-09,True,False,False,True,Devices
Omega Packaging Corp,OMEGA PACKAGING,1,2023-03-20,2023-03-20,False,True,False,True,Drugs
"Omega Tech Labs, Inc.",OMEGA TECH LABS,2,2008-10-21,2024-07-23,False,True,False,True,Drugs
"Omid Nassim, M.D.",OMID NASSIM M D,1,2013-09-03,2013-09-03,False,True,False,True,Drugs
Omni Consumer Products LLC (D/B/A YoKratom),OMNI CONSUMER PRODUCTS D B A YOKRATOM,1,2022-06-30,2022-06-30,False,True,False,True,Drugs
"Omron (Dalian) Co., Ltd. (Plant 1)",OMRON DALIAN PLANT 1,1,2012-02-16,2012-02-16,True,False,False,True,Devices
Ondamed GmBH,ONDAMED,1,2015-06-01,2015-06-01,True,False,False,True,Devices
One Way Drug DBA Partell Specialty Pharmacy,ONE WAY DRUG PARTELL SPECIALTY PHARMACY,1,2019-03-14,2019-03-14,False,True,False,True,Drugs
"One Way Drug, LLC",ONE WAY DRUG,2,2015-07-22,2019-03-14,False,True,False,True,Drugs
"OneBlood, Inc.",ONEBLOOD,1,2012-04-27,2012-04-27,False,False,True,True,Biologics
OneSource Specialty Pharma Limited,ONESOURCE SPECIALTY PHARMA,1,2015-08-07,2015-08-07,False,True,False,True,Drugs
Oneness Labs,ONENESS LABS,1,2020-10-06,2020-10-06,False,True,False,True,Drugs
"Onkos Surgical, Inc.",ONKOS SURGICAL,1,2025-07-21,2025-07-21,True,False,False,True,Devices
"Opada Alzohaili, M.D.",OPADA ALZOHAILI M D,1,2014-07-17,2014-07-17,False,True,False,True,Drugs
"Optikem International, Inc.",OPTIKEM,3,2023-09-11,2024-08-13,True,True,False,True,Devices; Drugs
Opto-Pharm Pte Ltd.,OPTO PHARM,1,2017-03-17,2017-03-17,False,True,False,True,Drugs
"Optovue, Inc.",OPTOVUE,1,2010-06-11,2010-06-11,True,False,False,True,Devices
"Optum Infusion Services 308, LLC",OPTUM INFUSION SERVICES 308,1,2022-12-13,2022-12-13,False,True,False,True,Drugs
Ora Care Products LLC,ORA CARE PRODUCTS,1,2020-11-18,2020-11-18,False,True,False,True,Drugs
OraWell USA,ORAWELL,1,2011-09-21,2011-09-21,False,False,True,True,Biologics
OrderlyMeds,ORDERLYMEDS,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
Orean Personal Care Ltd,OREAN PERSONAL CARE,1,2024-08-29,2024-08-29,False,True,False,True,Drugs
"Oregon Aesthetic Technologies, Inc.",OREGON AESTHETIC TECHNOLOGIES,1,2012-09-14,2012-09-14,True,False,False,True,Devices
"Oregon Compounding Centers, Inc.",OREGON COMPOUNDING CENTERS,1,2015-01-27,2015-01-27,False,True,False,True,Drugs
Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,1,2010-06-23,2010-06-23,False,False,True,True,Biologics
OrgSyn Laboratory Inc,ORGSYN LABORATORY,1,2014-08-26,2014-08-26,False,True,False,True,Drugs
"OriGen Biomedical, Inc.",ORIGEN BIOMEDICAL,1,2018-12-20,2018-12-20,True,False,False,True,Devices
Oridion Medical 1987 Ltd.,ORIDION MEDICAL 1987,1,2011-10-04,2011-10-04,True,False,False,True,Devices
Origin Biomedicinals Inc.,ORIGIN BIOMEDICINALS,1,2013-07-15,2013-07-15,False,True,False,True,Drugs
Originitalia SRL,ORIGINITALIA,1,2024-11-07,2024-11-07,False,True,False,True,Drugs
Orion Star & Associates Inc.,ORION STAR AND ASSOCIATES,1,2009-11-17,2009-11-17,False,True,False,True,Drugs
Orion Vision Group,ORION VISION,2,2011-06-06,2011-06-06,True,False,False,True,Devices
Orkla Care AB,ORKLA CARE,1,2011-01-20,2011-01-20,True,False,False,True,Devices
Ortho-Cycle Company Inc.,ORTHO CYCLE,1,2013-05-16,2013-05-16,True,False,False,True,Devices
Orthopedic Alliance LLC,ORTHOPEDIC ALLIANCE,1,2012-02-03,2012-02-03,True,False,False,True,Devices
Orthotic & Prosthetic Lab Inc,ORTHOTIC AND PROSTHETIC LAB,1,2010-03-17,2010-03-17,True,False,False,True,Devices
Orthotics & Prosthetics One Inc,ORTHOTICS AND PROSTHETICS ONE,1,2012-01-09,2012-01-09,True,False,False,True,Devices
Orvic dba Webstore-USA,ORVIC WEBSTORE,1,2021-02-26,2021-02-26,True,False,False,True,Devices
Osachi Co Ltd,OSACHI,1,2012-11-13,2012-11-13,True,False,False,True,Devices
Oscor Inc.,OSCOR,1,2016-06-13,2016-06-13,True,False,False,True,Devices
Osmed Gmbh,OSMED,1,2011-11-18,2011-11-18,True,False,False,True,Devices
OsteoSymbionics LLC,OSTEOSYMBIONICS,1,2010-11-30,2010-11-30,True,False,False,True,Devices
Osteolife Biomedical I LLC,OSTEOLIFE BIOMEDICAL I,1,2022-03-31,2022-03-31,False,False,True,True,Biologics
Osypka Medical Gmbh,OSYPKA MEDICAL,1,2012-03-07,2012-03-07,True,False,False,True,Devices
Otologics LLC,OTOLOGICS,1,2010-03-05,2010-03-05,True,False,False,True,Devices
Our Lady Of Bellefonte Hosp IRB,OUR LADY OF BELLEFONTE HOSP IRB,1,2012-06-01,2012-06-01,False,True,False,True,Drugs
Ourvita DBA Ion Labs Inc.,OURVITA ION LABS,2,2009-07-31,2011-12-05,False,True,False,True,Drugs; Food/Cosmetics
Outin Futures Corp,OUTIN FUTURES,1,2024-09-25,2024-09-25,False,True,False,True,Drugs
Owen Biosciences Inc.,OWEN BIOSCIENCES,1,2025-10-30,2025-10-30,False,True,False,True,Drugs
"Owen Mumford USA, Inc.",OWEN MUMFORD,1,2014-06-04,2014-06-04,True,False,False,True,Devices
"Oxford Medical Instruments USA, Inc.",OXFORD MEDICAL INSTRUMENTS,1,2020-08-11,2020-08-11,False,True,False,True,Drugs
"Oxford Performance Materials, Inc.",OXFORD PERFORMANCE MATERIALS,1,2017-05-01,2017-05-01,True,False,False,True,Devices
"Oxygen Health Systems, LLC",OXYGEN HEALTH SYSTEMS,1,2017-04-17,2017-04-17,False,True,False,True,Drugs
Oxygen Therapy Program,OXYGEN THERAPY PROGRAM,1,2010-11-10,2010-11-10,False,True,False,True,Drugs
"Oxyhealth, LLC",OXYHEALTH,1,2013-08-08,2013-08-08,True,False,False,True,Devices
"Oxysure Systems, Inc.",OXYSURE SYSTEMS,1,2014-12-08,2014-12-08,True,False,False,True,Devices
Oy Ajat Ltd,AJAT,1,2013-04-10,2013-04-10,True,False,False,True,Devices
Ozempen.com,OZEMPEN COM,1,2024-06-27,2024-06-27,False,True,False,True,Drugs
P Banerji Mihijam Pharmaceuticals,P BANERJI MIHIJAM PHARMACEUTICALS,1,2018-08-07,2018-08-07,False,True,False,True,Drugs
"P. Damodara Kumaran, M.D.",P DAMODARA KUMARAN M D,1,2025-12-22,2025-12-22,False,True,False,True,Drugs
P.A. Benjamin Manufacturing Company Limited,P A BENJAMIN MANUFACTURING,1,2013-01-29,2013-01-29,False,True,False,True,Drugs
P.T. Sankei Medical Industries,P T SANKEI MEDICAL INDUSTRIES,1,2023-09-19,2023-09-19,True,False,False,True,Devices
PA Green Wellness LLC,PA GREEN WELLNESS,1,2020-08-17,2020-08-17,False,False,True,True,Biologics
PAI Holdings LLC,PAI,2,2011-08-29,2016-03-21,False,True,False,True,Drugs
"PC Marketing, Inc.",PC MARKETING,1,2012-10-10,2012-10-10,True,False,False,True,Devices
PCP LV LLC dba Pinnacle Compounding Pharmacy,PCP LV PINNACLE COMPOUNDING PHARMACY,1,2016-05-23,2016-05-23,False,True,False,True,Drugs
PDS Manufacturing Inc.,PDS MANUFACTURING,1,2008-11-24,2008-11-24,True,False,False,True,Devices
PETNET Solutions Inc.,PETNET SOLUTIONS,1,2019-10-17,2019-10-17,False,True,False,True,Drugs
"PHYSICIAN 360, INC.",PHYSICIAN 360,1,2020-10-05,2020-10-05,True,False,False,True,Devices
PLANTAS MEDICINALES DE MEXICO,PLANTAS MEDICINALES DE MEXICO,1,2023-12-21,2023-12-21,False,True,False,True,Drugs
PLZ Corp.,PLZ,1,2026-06-02,2026-06-02,False,True,False,True,Drugs
"PMS4PMS, LLC",PMS4PMS,1,2025-04-07,2025-04-07,False,True,False,True,Drugs
PMT Corporation,PMT,1,2009-12-03,2009-12-03,True,False,False,True,Devices
"PN Medical, Inc.",PN MEDICAL,1,2011-11-01,2011-11-01,True,False,False,True,Devices
"POLLEYMED, LLC",POLLEYMED,1,2026-05-14,2026-05-14,False,True,False,True,Drugs
PQ Pharmacy LLC,PQ PHARMACY,1,2025-10-10,2025-10-10,False,True,False,True,Drugs
PREMIER NUTRA PHARMA Inc.,PREMIER NUTRA PHARMA,1,2022-12-09,2022-12-09,False,True,False,True,Drugs
PREMIUM NATURE,PREMIUM NATURE,1,2022-09-01,2022-09-01,False,True,False,True,Drugs
PRIME SPORTS NUTRITION,PRIME SPORTS NUTRITION,1,2025-12-12,2025-12-12,False,True,False,True,Drugs
PROSANA DISTRIBUCIONES SA DE CV,PROSANA DISTRIBUCIONES DE CV,1,2017-12-21,2017-12-21,False,True,False,True,Drugs
PT. MegaSurya Mas,PT MEGASURYA MAS,1,2020-08-24,2020-08-24,False,True,False,True,Drugs
PUREPURGE,PUREPURGE,1,2021-06-02,2021-06-02,False,True,False,True,Drugs
"Pace Tech, Inc.",PACE TECH,1,2011-11-01,2011-11-01,True,False,False,True,Devices
Pacific Center of Health,PACIFIC CENTER OF HEALTH,1,2021-06-22,2021-06-22,False,True,False,True,Drugs
"Pacific Hospital Supply Co., Ltd",PACIFIC HOSPITAL SUPPLY,1,2017-05-26,2017-05-26,True,False,False,True,Devices
